Timestamp,From Bank,From Account,To Account,Amount Received,Receiving Currency,Payment Format,Converted USD
2022/09/01 00:22,12,800137450,8001CF680,447.61,USD,Cash,447.61
2022/09/01 00:04,12,800137450,8001CF680,2157.28,USD,ACH,2157.28
2022/09/01 00:04,12,80013BCB0,80013BCB0,843085.95,USD,Reinvestment,843085.95
2022/09/01 00:23,12,80013BCB0,80013BCB0,7.56,USD,Reinvestment,7.56
2022/09/01 00:11,12,8001DAB60,8001DAB60,787786.49,USD,Reinvestment,787786.49
2022/09/01 00:02,12,8001DB230,8001DB230,4596.66,USD,Reinvestment,4596.66
2022/09/01 00:01,12,8001E0E20,8001E0E20,822.7,USD,Reinvestment,822.7
2022/09/01 00:25,12,8001EB550,8001EB550,7.87,USD,Reinvestment,7.87
2022/09/01 00:03,12,8001F1B20,8001F1B20,318734.77,USD,Reinvestment,318734.77
2022/09/01 00:05,10,8000F89F0,8001F1B20,7183.39,USD,Cheque,7183.39
2022/09/01 00:12,10,8000F89F0,8001F1B20,6513.78,USD,Credit Card,6513.78
2022/09/01 00:13,12,800212E40,800212E40,49.56,USD,Reinvestment,49.56
2022/09/01 00:09,12,800213020,800213020,40871.84,USD,Reinvestment,40871.84
2022/09/01 00:12,12,8001F8C20,8001F8C20,21.75,USD,Reinvestment,21.75
2022/09/01 00:00,12,80021FBB0,80021FBB0,11.51,USD,Reinvestment,11.51
2022/09/01 00:16,12,800220E60,800220E60,961017.77,USD,Reinvestment,961017.77
2022/09/01 00:08,12,800223C90,800223C90,22.93,USD,Reinvestment,22.93
2022/09/01 00:06,12,8001E1D40,8001E1D40,12909.88,USD,Reinvestment,12909.88
2022/09/01 00:19,12,8001E5D00,8001E5D00,10288.74,USD,Reinvestment,10288.74
2022/09/01 00:01,12,8001F1280,8001F1280,9797.59,USD,Reinvestment,9797.59
2022/09/01 00:25,1,8001E1DE0,8001F2380,562462.0,USD,Cheque,562462.0
2022/09/01 00:26,12,80021B080,80021B080,2886.11,USD,Reinvestment,2886.11
2022/09/01 00:00,12,80021B080,80021B080,23.62,USD,Reinvestment,23.62
2022/09/01 00:17,12,80022B750,80022B750,18.59,USD,Reinvestment,18.59
2022/09/01 00:18,12,80024EBB0,80024EBB0,366496.76,USD,Reinvestment,366496.76
2022/09/01 00:00,12,80024EBB0,80024EBB0,18.27,USD,Reinvestment,18.27
2022/09/01 00:12,12,80025BBB0,80025BBB0,433824.59,USD,Reinvestment,433824.59
2022/09/01 00:16,70,100428660,80025BBB0,337718.52,USD,Cheque,337718.52
2022/09/01 00:17,70,100428660,80025BBB0,9272.86,USD,Credit Card,9272.86
2022/09/01 00:26,12,80025D320,80025D320,862.52,USD,Reinvestment,862.52
2022/09/01 00:01,12,80022A3F0,80025CBF0,36804.93,USD,Cheque,36804.93
2022/09/01 00:05,12,80022A3F0,80025CBF0,30659.92,USD,Cash,30659.92
2022/09/01 00:18,12,800261100,800261100,818178.02,USD,Reinvestment,818178.02
2022/09/01 00:27,12,800268C40,800268C40,13.59,USD,Reinvestment,13.59
2022/09/01 00:04,12,8001A5230,8001A5230,3.81,USD,Reinvestment,3.81
2022/09/01 00:08,10,800254D60,800EEECD0,6.59,USD,Credit Card,6.59
2022/09/01 00:23,12,800257810,800257810,11.84,USD,Reinvestment,11.84
2022/09/01 00:26,12,80028AD20,80028AD20,3765.03,USD,Reinvestment,3765.03
2022/09/01 00:26,10,800118D50,8002B7700,2433.48,USD,Cheque,2433.48
2022/09/01 00:04,10,800118D50,8002B7700,13881.19,USD,Cash,13881.19
2022/09/01 00:18,12,8002BB390,8002BB390,10.97,USD,Reinvestment,10.97
2022/09/01 00:26,12,8002BD740,8002BD740,8188.63,USD,Reinvestment,8188.63
2022/09/01 00:12,12,8002C2340,8002C2340,83092.93,USD,Reinvestment,83092.93
2022/09/01 00:19,12,80028C360,80028C360,9474300.16,USD,Reinvestment,9474300.16
2022/09/01 00:12,3401,8002B5CF0,80028C360,3442.2,USD,ACH,3442.2
2022/09/01 00:10,12,8002C97F0,8002C97F0,413581.78,USD,Reinvestment,413581.78
2022/09/01 00:11,12,8002CDF90,8002CDF90,17.32,USD,Reinvestment,17.32
2022/09/01 00:03,12,8002ECC00,8002ECC00,3152.19,USD,Reinvestment,3152.19
2022/09/01 00:10,1,8001A9900,8002FC5B0,42.36,USD,Cheque,42.36
2022/09/01 00:19,1,8001A9900,8002FC5B0,177.41,USD,Credit Card,177.41
2022/09/01 00:19,12,8002FC5B0,8002FC5B0,22.19,USD,Reinvestment,22.19
2022/09/01 00:16,12,8002FCDD0,8002FCDD0,15.1,USD,Reinvestment,15.1
2022/09/01 00:09,12,800302510,800302510,7.54,USD,Reinvestment,7.54
2022/09/01 00:27,12,80030BD90,80030BD90,22.77,USD,Reinvestment,22.77
2022/09/01 00:29,12,800308AB0,800308AB0,80345.9,USD,Reinvestment,80345.9
2022/09/01 00:05,12,800308AB0,800308AB0,9.09,USD,Reinvestment,9.09
2022/09/01 00:25,12,800331F00,800331F00,1735.63,USD,Reinvestment,1735.63
2022/09/01 00:29,12,800331F00,800331F00,15.8,USD,Reinvestment,15.8
2022/09/01 00:06,12,800335C50,800335C50,7.9,USD,Reinvestment,7.9
2022/09/01 00:05,12,80033BF20,80033BF20,187599.78,USD,Reinvestment,187599.78
2022/09/01 00:18,10,800055DF0,80033BF20,61875.67,USD,Cheque,61875.67
2022/09/01 00:27,12,8003412B0,8003412B0,15346.39,USD,Reinvestment,15346.39
2022/09/01 00:21,12,80033C880,80033C880,62015.4,USD,Reinvestment,62015.4
2022/09/01 00:09,3630,800345170,80033C880,44.2,USD,Cheque,44.2
2022/09/01 00:25,12,80034CF10,80034CF10,124964.7,USD,Reinvestment,124964.7
2022/09/01 00:20,12,80034CF10,80034CF10,15.07,USD,Reinvestment,15.07
2022/09/01 00:26,10,80034E290,800388920,150428.0,USD,Cheque,150428.0
2022/09/01 00:23,12,8003889C0,8003889C0,84280.67,USD,Reinvestment,84280.67
2022/09/01 00:14,12,8001EF2E0,8001EF2E0,6241386.16,USD,Reinvestment,6241386.16
2022/09/01 00:22,12,8001EF2E0,8001EF2E0,23.87,USD,Reinvestment,23.87
2022/09/01 00:22,12,8003DC340,8003DC340,270184.36,USD,Reinvestment,270184.36
2022/09/01 00:10,12,8003DE240,8003DE240,16662.89,USD,Reinvestment,16662.89
2022/09/01 00:16,12,8003DE240,8003DE240,8.49,USD,Reinvestment,8.49
2022/09/01 00:20,12,8003DB840,8003DB840,4407.61,USD,Reinvestment,4407.61
2022/09/01 00:03,12,8003ED440,8003ED440,5573.93,USD,Reinvestment,5573.93
2022/09/01 00:09,12,8003ED440,8003ED440,15.13,USD,Reinvestment,15.13
2022/09/01 00:24,12,8003FB470,8003FB470,2632561.85,USD,Reinvestment,2632561.85
2022/09/01 00:24,12,8003FB470,8003FB470,15.86,USD,Reinvestment,15.86
2022/09/01 00:11,1420,8003F3510,8003DFF30,1228363.0,USD,Cheque,1228363.0
2022/09/01 00:10,12,8003FC040,8003FC040,6847.99,USD,Reinvestment,6847.99
2022/09/01 00:14,12,8003F5240,8003F5240,23.13,USD,Reinvestment,23.13
2022/09/01 00:11,12,8003FF960,8003FF960,9.16,USD,Reinvestment,9.16
2022/09/01 00:11,12,800406170,800406170,12.27,USD,Reinvestment,12.27
2022/09/01 00:10,12,800409CB0,800409CB0,9.7,USD,Reinvestment,9.7
2022/09/01 00:12,12,800425A40,800425A40,420212.76,USD,Reinvestment,420212.76
2022/09/01 00:27,12,800425A40,800425A40,17.48,USD,Reinvestment,17.48
2022/09/01 00:21,12,800411150,800411150,46703.51,USD,Reinvestment,46703.51
2022/09/01 00:16,12,800418900,800418900,8367.47,USD,Reinvestment,8367.47
2022/09/01 00:24,12,8004144E0,8004144E0,17.87,USD,Reinvestment,17.87
2022/09/01 00:11,12,80043B820,80043B820,12.7,USD,Reinvestment,12.7
2022/09/01 00:13,12,8004560C0,8004560C0,4329.76,USD,Reinvestment,4329.76
2022/09/01 00:11,12,800458D00,800458D00,8011409.24,USD,Reinvestment,8011409.24
2022/09/01 00:01,12,800466FA0,800466FA0,12.77,USD,Reinvestment,12.77
2022/09/01 00:07,12,800459F90,800459F90,8391.59,USD,Reinvestment,8391.59
2022/09/01 00:26,12,800466710,800466710,12383.0,USD,Reinvestment,12383.0
2022/09/01 00:17,12,800466710,800466710,22.38,USD,Reinvestment,22.38
2022/09/01 00:00,1,800057A10,800473570,1433.68,USD,Cheque,1433.68
2022/09/01 00:21,1,800057A10,800473570,72.86,USD,ACH,72.86
2022/09/01 00:20,1,800057A10,800473570,21.04,USD,Wire,21.04
2022/09/01 00:12,12,800455A00,800455A00,19397.32,USD,Reinvestment,19397.32
2022/09/01 00:23,12,800455A00,800455A00,10.85,USD,Reinvestment,10.85
2022/09/01 00:21,12,8004792B0,8004792B0,7775.35,USD,Reinvestment,7775.35
2022/09/01 00:03,12,8004794D0,8004794D0,322.99,USD,Reinvestment,322.99
2022/09/01 00:01,12,800479D90,800479D90,440.66,USD,Reinvestment,440.66
2022/09/01 00:24,1674,8003BB960,800479D90,348593.61,USD,Cheque,348593.61
2022/09/01 00:04,12,800479DE0,800479DE0,20.87,USD,Reinvestment,20.87
2022/09/01 00:27,12,8001D3F60,8001D3F60,477294.39,USD,Reinvestment,477294.39
2022/09/01 00:28,12,8001D3F60,8001D3F60,24.61,USD,Reinvestment,24.61
2022/09/01 00:07,12,8004938E0,8004938E0,6.03,USD,Reinvestment,6.03
2022/09/01 00:15,12,800499810,800499810,3189810.88,USD,Reinvestment,3189810.88
2022/09/01 00:13,12,8004A49A0,8004A49A0,8063.8,USD,Reinvestment,8063.8
2022/09/01 00:27,12,8004B08C0,8004B08C0,19.38,USD,Reinvestment,19.38
2022/09/01 00:19,12,8004B1820,8004B1820,8.04,USD,Reinvestment,8.04
2022/09/01 00:15,12,8004B4170,8004B4170,46181.33,USD,Reinvestment,46181.33
2022/09/01 00:20,12,8004B9AE0,8004B9AE0,1780051.76,USD,Reinvestment,1780051.76
2022/09/01 00:24,12,80049D080,80049D080,1869.39,USD,Reinvestment,1869.39
2022/09/01 00:20,12,80049E450,8004BD7D0,193166.0,USD,ACH,193166.0
2022/09/01 00:06,12,8004AC460,8004AC460,8.13,USD,Reinvestment,8.13
2022/09/01 00:25,12,8004BE080,8004BE080,15.8,USD,Reinvestment,15.8
2022/09/01 00:25,12,8004C7F30,8004C7F30,59517.08,USD,Reinvestment,59517.08
2022/09/01 00:10,12,8004897A0,8004897A0,20.26,USD,Reinvestment,20.26
2022/09/01 00:14,12,8004C7F30,8004C7F30,23.06,USD,Reinvestment,23.06
2022/09/01 00:17,12,8003CD170,8003CD170,1375.15,USD,Reinvestment,1375.15
2022/09/01 00:14,12,800455440,800455440,6378.17,USD,Reinvestment,6378.17
2022/09/01 00:26,12,80047FEA0,80047FEA0,61874.24,USD,Reinvestment,61874.24
2022/09/01 00:20,12,800455440,800455440,19.75,USD,Reinvestment,19.75
2022/09/01 00:06,12,8004CF370,8004CF370,95868.92,USD,Reinvestment,95868.92
2022/09/01 00:12,12,8004DAA90,8004DAA90,43788.64,USD,Reinvestment,43788.64
2022/09/01 00:05,12,8004DDBF0,8004DDBF0,383.5,USD,Reinvestment,383.5
2022/09/01 00:08,12,8004E5F70,8004E5F70,20.06,USD,Reinvestment,20.06
2022/09/01 00:28,1420,80025AF90,8004E7AF0,44401.97,USD,Cheque,44401.97
2022/09/01 00:25,1420,80025AF90,8004E7AF0,10612.99,USD,Credit Card,10612.99
2022/09/01 00:12,1420,80025AF90,8004E7AF0,5310.24,USD,ACH,5310.24
2022/09/01 00:16,12,8004DB180,8004DB180,12.83,USD,Reinvestment,12.83
2022/09/01 00:19,12,8004E6750,8004E6750,3.21,USD,Reinvestment,3.21
2022/09/01 00:16,12,8004D94B0,8004D94B0,711086.46,USD,Reinvestment,711086.46
2022/09/01 00:08,12,8004E9CF0,8004E9CF0,8.66,USD,Reinvestment,8.66
2022/09/01 00:17,12,800506810,800506810,190594.94,USD,Reinvestment,190594.94
2022/09/01 00:27,220,80025CF70,800506810,63573.93,USD,Cheque,63573.93
2022/09/01 00:09,220,80025CF70,800506810,6055.84,USD,Credit Card,6055.84
2022/09/01 00:27,220,80025CF70,800506810,15945.8,USD,Cash,15945.8
2022/09/01 00:03,12,800506810,800506810,6.42,USD,Reinvestment,6.42
2022/09/01 00:14,12,800516CA0,800516CA0,9.52,USD,Reinvestment,9.52
2022/09/01 00:15,12,80010F6E0,80052F960,131152.76,USD,Cheque,131152.76
2022/09/01 00:25,12,80052F960,80052F960,21.89,USD,Reinvestment,21.89
2022/09/01 00:27,12,800530330,800530330,15.6,USD,Reinvestment,15.6
2022/09/01 00:12,12,800531890,800531890,106668.51,USD,Reinvestment,106668.51
2022/09/01 00:12,12,800531FA0,800531FA0,3928.82,USD,Reinvestment,3928.82
2022/09/01 00:21,513,80053A160,80053AB90,82549382.0,USD,Cheque,82549382.0
2022/09/01 00:15,12,80053B460,80053B460,771.35,USD,Reinvestment,771.35
2022/09/01 00:15,3494,8002CD8B0,8003C1FA0,10392.92,USD,ACH,10392.92
2022/09/01 00:00,12,8003A4920,8003A4920,7586.31,USD,Reinvestment,7586.31
2022/09/01 00:29,12,8003B4790,8003B4790,185729.33,USD,Reinvestment,185729.33
2022/09/01 00:19,12,8003BC360,8003BC360,34493.42,USD,Reinvestment,34493.42
2022/09/01 00:20,12,8003C1FA0,8003C1FA0,1129.62,USD,Reinvestment,1129.62
2022/09/01 00:10,12,8003BC360,8003BC360,20.1,USD,Reinvestment,20.1
2022/09/01 00:18,12,800542F90,800542F90,25001.05,USD,Reinvestment,25001.05
2022/09/01 00:10,1729,80040B4F0,800542F90,7748.45,USD,Cheque,7748.45
2022/09/01 00:21,1729,80040B4F0,800542F90,20204.89,USD,Credit Card,20204.89
2022/09/01 00:18,1729,80040B4F0,800542F90,11364.67,USD,ACH,11364.67
2022/09/01 00:11,12,800542F90,800542F90,18.58,USD,Reinvestment,18.58
2022/09/01 00:05,12,80054C870,80054C870,16.24,USD,Reinvestment,16.24
2022/09/01 00:15,12,800570F70,800570F70,198658.27,USD,Reinvestment,198658.27
2022/09/01 00:06,10,8001072B0,800570F70,596475.99,USD,Cheque,596475.99
2022/09/01 00:10,10,8001072B0,800570F70,22283.31,USD,Credit Card,22283.31
2022/09/01 00:12,10,8001072B0,800570F70,174646.81,USD,Cash,174646.81
2022/09/01 00:14,10,8001072B0,800570F70,113496.79,USD,Wire,113496.79
2022/09/01 00:09,3291,8005799A0,800577BD0,51127.04,USD,Cheque,51127.04
2022/09/01 00:17,12,80057B8E0,80057B8E0,30123.71,USD,Reinvestment,30123.71
2022/09/01 00:01,12,80057C1D0,80057C1D0,7073.24,USD,Reinvestment,7073.24
2022/09/01 00:06,12,80057C1D0,80057C1D0,16.98,USD,Reinvestment,16.98
2022/09/01 00:16,12,80057F9A0,80057F9A0,6691.88,USD,Reinvestment,6691.88
2022/09/01 00:29,12,80057F9A0,80057F9A0,11.87,USD,Reinvestment,11.87
2022/09/01 00:08,3792,80058C440,80058C030,11956.46,USD,Cheque,11956.46
2022/09/01 00:28,12,80058C030,80058C030,6.39,USD,Reinvestment,6.39
2022/09/01 00:09,12,800582750,800582750,6.2,USD,Reinvestment,6.2
2022/09/01 00:13,12,80059A750,80059A750,338198.98,USD,Reinvestment,338198.98
2022/09/01 00:19,12,8005A13A0,8005A13A0,6.07,USD,Reinvestment,6.07
2022/09/01 00:26,12,80056EE20,80056EE20,20041.27,USD,Reinvestment,20041.27
2022/09/01 00:01,12,80056EE20,80056EE20,19.55,USD,Reinvestment,19.55
2022/09/01 00:12,12,8005B4A20,8005B4A20,16373.64,USD,Reinvestment,16373.64
2022/09/01 00:22,12,8005B8B10,8005B8B10,66276.96,USD,Reinvestment,66276.96
2022/09/01 00:00,12,8005B8B10,8005B8B10,16.91,USD,Reinvestment,16.91
2022/09/01 00:17,12,8005C0F70,8005C0F70,856.35,USD,Reinvestment,856.35
2022/09/01 00:10,12,800569FF0,800569FF0,24602.68,USD,Reinvestment,24602.68
2022/09/01 00:18,12,8005AFE00,8005AFE00,4671.03,USD,Reinvestment,4671.03
2022/09/01 00:19,12,8005C9150,8005C9150,12403.68,USD,Reinvestment,12403.68
2022/09/01 00:14,12,8005C9150,8005C9150,16.44,USD,Reinvestment,16.44
2022/09/01 00:02,12,8005D0D00,8005D0D00,14.82,USD,Reinvestment,14.82
2022/09/01 00:15,12,8005DD520,8005DD520,1211.36,USD,Reinvestment,1211.36
2022/09/01 00:01,12,8005E86D0,8005E86D0,261156.93,USD,Reinvestment,261156.93
2022/09/01 00:03,12,8006126C0,8006126C0,16.9,USD,Reinvestment,16.9
2022/09/01 00:17,12,800614F40,800614F40,226511.16,USD,Reinvestment,226511.16
2022/09/01 00:18,12,800616F50,800616F50,15501.21,USD,Reinvestment,15501.21
2022/09/01 00:22,12,800619E80,800619E80,1531.51,USD,Reinvestment,1531.51
2022/09/01 00:03,12,800619200,800619200,7.88,USD,Reinvestment,7.88
2022/09/01 00:24,12,800619E80,800619E80,22.07,USD,Reinvestment,22.07
2022/09/01 00:16,12,800615570,800615570,8897.57,USD,Reinvestment,8897.57
2022/09/01 00:26,12,8006204D0,8006204D0,832.79,USD,Reinvestment,832.79
2022/09/01 00:12,12,8006290C0,8006290C0,8117.89,USD,Reinvestment,8117.89
2022/09/01 00:25,12,800631DF0,800631DF0,24.5,USD,Reinvestment,24.5
2022/09/01 00:22,12,800638ED0,800638ED0,11583372.33,USD,Reinvestment,11583372.33
2022/09/01 00:00,12,800647680,800647680,6.29,USD,Reinvestment,6.29
2022/09/01 00:22,701,8006449A0,8006455A0,452819273.0,USD,Cheque,452819273.0
2022/09/01 00:02,10,8005B4300,800667C50,3896.5,USD,Cheque,3896.5
2022/09/01 00:18,10,8005B4300,800667C50,1643.05,USD,ACH,1643.05
2022/09/01 00:29,12,800653D80,800653D80,159903.85,USD,Reinvestment,159903.85
2022/09/01 00:01,1420,80066BB90,8006583C0,1420284.0,USD,Cheque,1420284.0
2022/09/01 00:07,12,800653D80,800653D80,18.55,USD,Reinvestment,18.55
2022/09/01 00:00,12,800650F30,800650F30,18.36,USD,Reinvestment,18.36
2022/09/01 00:10,12,80067C3F0,80067C3F0,4381.72,USD,Reinvestment,4381.72
2022/09/01 00:29,12,80068A3F0,80068A3F0,84054.2,USD,Reinvestment,84054.2
2022/09/01 00:06,12,80068F400,80068F400,16.48,USD,Reinvestment,16.48
2022/09/01 00:00,12,800681D70,800681D70,4134.5,USD,Reinvestment,4134.5
2022/09/01 00:28,12,8005FF2D0,8005FF2D0,7487156.48,USD,Reinvestment,7487156.48
2022/09/01 00:17,1729,800624230,80060E900,879685.54,USD,Cheque,879685.54
2022/09/01 00:08,12,8005FF2D0,8005FF2D0,9.74,USD,Reinvestment,9.74
2022/09/01 00:01,12,8006B39D0,8006B39D0,1500.72,USD,Reinvestment,1500.72
2022/09/01 00:25,12,8006C9810,8006C9810,1516.34,USD,Reinvestment,1516.34
2022/09/01 00:09,12,8006E20D0,8006E20D0,19.6,USD,Reinvestment,19.6
2022/09/01 00:09,12,8006EF630,8006EF630,175339.55,USD,Reinvestment,175339.55
2022/09/01 00:06,12,800714220,800714220,238771.04,USD,Reinvestment,238771.04
2022/09/01 00:03,12,80070A160,80070A160,22317.54,USD,Reinvestment,22317.54
2022/09/01 00:16,12,800720AA0,800720AA0,18.91,USD,Reinvestment,18.91
2022/09/01 00:09,1292,8005E0460,800730020,2083.0,USD,Cheque,2083.0
2022/09/01 00:16,1292,8005E0460,800730020,1458.58,USD,Credit Card,1458.58
2022/09/01 00:29,12,80078B2E0,80078B2E0,4907.45,USD,Reinvestment,4907.45
2022/09/01 00:06,10,80014B1B0,80078B2E0,97656.42,USD,Cheque,97656.42
