Timestamp,From Bank,From Account,To Account,Amount Received,Receiving Currency,Payment Format,Converted USD
2022/09/01 00:10,12,8049E6E20,804A14730,15644778.0,INR,Cheque,184902.41221590573
2022/09/01 00:05,71,804A220E0,804A220E0,142899.72,INR,Reinvestment,1688.9023885783172
2022/09/01 00:21,71,804A220E0,804A220E0,686.53,INR,Reinvestment,8.113956814125823
2022/09/01 00:14,71,80499F9F0,80499F9F0,12181.48,INR,Reinvestment,143.97040573920648
2022/09/01 00:06,71,804A24D20,804A24D20,121581.44,INR,Reinvestment,1436.9460235666756
2022/09/01 00:03,71,80499F9F0,80499F9F0,1579.73,INR,Reinvestment,18.670503835198733
2022/09/01 00:11,71,804A24D20,804A24D20,779.97,INR,Reinvestment,9.21830494852915
2022/09/01 00:10,71,804A28410,804A28410,5921783.48,INR,Reinvestment,69988.34052309983
2022/09/01 00:10,71,804A28410,804A28410,1824.46,INR,Reinvestment,21.562917351171834
2022/09/01 00:10,71,804A2C040,804A2C040,1335.67,INR,Reinvestment,15.786008911370862
2022/09/01 00:15,6,804A2D9B0,80478DC90,2303.29,INR,Credit Card,27.222110600276558
2022/09/01 00:17,71,804A2EB80,804A2EB80,26224303.37,INR,Reinvestment,309939.6457907364
2022/09/01 00:11,6,8047ABF60,804A2EB80,4734642014.96,INR,Cheque,55957759.806171775
2022/09/01 00:21,6,8047ABF60,804A2EB80,1942265406.16,INR,Cash,22955235.20771531
2022/09/01 00:08,71,804A2EB80,804A2EB80,1136.87,INR,Reinvestment,13.436432615144602
2022/09/01 00:21,71,804A2FA80,804A2FA80,1828.42,INR,Reinvestment,21.609719776388413
2022/09/01 00:25,312661,804A30CB0,804A30C60,0.38,INR,Cheque,0.004491141813712165
2022/09/01 00:14,71,804A392A0,804A392A0,8987842.09,INR,Reinvestment,106225.45638273982
2022/09/01 00:23,71,804A3AE10,804A3AE10,117297.52,INR,Reinvestment,1386.315254517734
2022/09/01 00:15,71,804A3AE60,804A3AE60,44935.47,INR,Reinvestment,531.0830743047594
2022/09/01 00:20,71,804A3AE60,804A3AE60,727.57,INR,Reinvestment,8.599000130006736
2022/09/01 00:07,6,804A328A0,804A3BFD0,620393.72,INR,Cheque,7332.30572856957
2022/09/01 00:29,6,804A328A0,804A3BFD0,248723.35,INR,Credit Card,2939.6100979778043
2022/09/01 00:19,71,804A3F550,804A3F550,4273725.95,INR,Reinvestment,50510.287669451965
2022/09/01 00:16,6,80007FB90,804A41C40,14501838.18,INR,Cheque,171394.24164706716
2022/09/01 00:28,71,804A48240,804A48240,203420981.43,INR,Reinvestment,2404190.724964839
2022/09/01 00:12,312660,804A48380,804A48240,0.2,INR,Cheque,0.002363758849322192
2022/09/01 00:12,71,804A53120,804A53120,204981.66,INR,Reinvestment,2422.636063868764
2022/09/01 00:05,3,8047C1C80,804A81FB0,5499130.89,INR,Cheque,64993.0965240926
2022/09/01 00:26,3,8047C1C80,804A81FB0,1395012.36,INR,Credit Card,16487.36405431918
2022/09/01 00:29,312679,804A7F360,804A827A0,190600.47,INR,ACH,2252.667738237345
2022/09/01 00:08,71,804A7F400,804A7F400,1480.8,INR,Reinvestment,17.50127052038151
2022/09/01 00:01,71,804A827A0,804A827A0,1413.52,INR,Reinvestment,16.706102043469524
2022/09/01 00:12,71,804A4FF50,804A4FF50,883.05,INR,Reinvestment,10.436586259469808
2022/09/01 00:01,212818,804A54C80,804BCE9C0,544.18,INR,Credit Card,6.431551453120751
2022/09/01 00:16,71,804A917D0,804A917D0,1812.19,INR,Reinvestment,21.417900745765916
2022/09/01 00:18,212789,804A3D2C0,804A46220,811339514.17,INR,Cheque,9589054.782120528
2022/09/01 00:10,71,804A3D270,804A3D270,961.46,INR,Reinvestment,11.363297916346575
2022/09/01 00:03,71,804A9D8B0,804A9D8B0,23025.37,INR,Reinvestment,272.1321104820886
2022/09/01 00:09,71,804AAE730,804AAE730,12068220.2,INR,Reinvestment,142631.81146659417
2022/09/01 00:18,71,804AB1350,804AB1350,803.76,INR,Reinvestment,9.499474063656026
2022/09/01 00:05,71,804ABE010,804ABE010,169148798.73,INR,Reinvestment,1999134.8492512791
2022/09/01 00:09,71,804AC2300,804AC2300,37141.24,INR,Reinvestment,438.9646736239968
2022/09/01 00:15,71,804ACCAE0,804ACCAE0,504484.76,INR,Reinvestment,5962.401578990911
2022/09/01 00:18,71,804ACC8D0,804ACC8D0,70022056.65,INR,Reinvestment,827576.2802708868
2022/09/01 00:26,71,804ACF3C0,804ACF3C0,1723.49,INR,Reinvestment,20.369573696091525
2022/09/01 00:10,71,804AD0380,804AD0380,895609.97,INR,Reinvestment,10585.029960643415
2022/09/01 00:06,23842,802FBA800,804AD37A0,13095429.64,INR,Cheque,154772.18848613065
2022/09/01 00:07,23842,802FBA800,804AD37A0,6799190.87,INR,ACH,80358.23793596576
2022/09/01 00:26,71,804AD2320,804AD2320,574919.69,INR,Reinvestment,6794.857524435356
2022/09/01 00:01,112064,804AD9860,804ADD790,454056653.0,INR,Cheque,5366402.158111829
2022/09/01 00:04,71,804AE17B0,804AE17B0,7349.97,INR,Reinvestment,86.86778314876317
2022/09/01 00:27,71,804ABC0E0,804ABC0E0,2670968.26,INR,Reinvestment,31567.624304168483
2022/09/01 00:17,71,804ABCE90,804ABCE90,373742.27,INR,Reinvestment,4417.18299039132
2022/09/01 00:15,312686,804ABDBE0,804AD0D80,0.07,INR,Cheque,0.0008273155972627673
2022/09/01 00:09,312766,804ACBFB0,804ABC990,0.05,INR,Cheque,0.000590939712330548
2022/09/01 00:26,71,804AD0D80,804AD0D80,2240980.4,INR,Reinvestment,26485.686258287926
2022/09/01 00:01,71,804ABC0E0,804ABC0E0,1608.94,INR,Reinvestment,19.015730815142238
2022/09/01 00:01,71,804AE94F0,804AE94F0,87872804.43,INR,Reinvestment,1038550.5954308541
2022/09/01 00:13,70,100428780,804AE94F0,315836102.02,INR,Cheque,3732801.905426008
2022/09/01 00:14,70,100428780,804AE94F0,973323.38,INR,Credit Card,11503.508763635933
2022/09/01 00:05,70,100428780,804AE94F0,28306499.48,INR,Cash,334548.69319592015
2022/09/01 00:00,71,804B14300,804B14300,2010064.68,INR,Reinvestment,23756.5408752999
2022/09/01 00:25,3,804792FB0,804B14300,58487.07,INR,Cheque,691.2466464171325
2022/09/01 00:19,3,804792FB0,804B14300,120325.41,INR,Credit Card,1422.1012634291048
2022/09/01 00:18,71,804B17160,804B17160,1408.13,INR,Reinvestment,16.642398742480292
2022/09/01 00:28,6,80499C870,804B1CD50,152745.2,INR,Cheque,1805.2640909574407
2022/09/01 00:15,6,80499C870,804B1CD50,1618.94,INR,Cash,19.13391875760835
2022/09/01 00:16,112064,8049E2400,804B21760,16584438143.27,INR,Cheque,196008062.11095485
2022/09/01 00:09,112064,8049E2400,804B21760,987394.43,INR,Credit Card,11669.81160841971
2022/09/01 00:10,112064,8049E2400,804B21760,3196712159.05,INR,Cash,37781283.27345144
2022/09/01 00:13,112064,8049E2400,804B21760,8098862932.02,INR,ACH,95718794.62504876
2022/09/01 00:25,71,804B26E60,804B26E60,663.67,INR,Reinvestment,7.843779177648296
2022/09/01 00:27,71,804B2EB50,804B2EB50,643446.71,INR,Reinvestment,7604.764274148751
2022/09/01 00:26,71,804B2C310,804B2C310,1774.17,INR,Reinvestment,20.968550188509766
2022/09/01 00:18,71,804B37120,804B37120,459057.08,INR,Reinvestment,5425.501175970027
2022/09/01 00:06,71,804B3CCC0,804B3CCC0,143433.99,INR,Reinvestment,1695.2168157804538
2022/09/01 00:29,3,804A36C20,804B3CCC0,1234208.23,INR,Cheque,14586.853127843897
2022/09/01 00:29,3,804A36C20,804B3CCC0,746125.85,INR,Credit Card,8818.307903227713
2022/09/01 00:05,71,804AB4730,804AB4730,2385743.53,INR,Reinvestment,28196.61190625332
2022/09/01 00:18,71,804B22A00,804B22A00,211377.48,INR,Reinvestment,2498.2269444871235
2022/09/01 00:00,71,804AB58F0,804AB58F0,1065.86,INR,Reinvestment,12.597180035692757
2022/09/01 00:05,71,804B4E0A0,804B4E0A0,263.44,INR,Reinvestment,3.113543156327191
2022/09/01 00:21,71,804AA6E50,804AA6E50,9274.53,INR,Reinvestment,109.61376180402075
2022/09/01 00:24,71,804B5E130,804B5E130,35206487.1,INR,Reinvestment,416098.22718086303
2022/09/01 00:09,71,804B5A8E0,804B5A8E0,1790.37,INR,Reinvestment,21.160014655304863
2022/09/01 00:09,71,804B6AFC0,804B6AFC0,1311.77,INR,Reinvestment,15.50353972887686
2022/09/01 00:24,112064,804B1F9E0,804B76DA0,57766195.34,INR,Cheque,682726.7771329969
2022/09/01 00:29,112064,804B1F9E0,804B76DA0,2066504.91,INR,Credit Card,24423.5963409013
2022/09/01 00:16,112064,804B1F9E0,804B76DA0,23817528.83,INR,Cash,281494.47270449466
2022/09/01 00:13,71,804B76DA0,804B76DA0,959.93,INR,Reinvestment,11.345215161149259
2022/09/01 00:23,71,804B7DCC0,804B7DCC0,551.89,INR,Reinvestment,6.522674356762122
2022/09/01 00:09,71,804B8C410,804B8C410,22209322.58,INR,Reinvestment,262487.4139296309
2022/09/01 00:03,71,804B79280,804B79280,90526.78,INR,Reinvestment,1069.917386628216
2022/09/01 00:17,71,804B79280,804B79280,523.38,INR,Reinvestment,6.185720532791244
2022/09/01 00:08,71,804B99CC0,804B99CC0,3431894.77,INR,Reinvestment,40560.85816265024
2022/09/01 00:19,71,804BB1A70,804BB1A70,10237972.64,INR,Reinvestment,121000.49213459242
2022/09/01 00:19,71,804BB2220,804BB2220,14652223.8,INR,Reinvestment,173171.6183474962
2022/09/01 00:08,71,804BB2220,804BB2220,1067.32,INR,Reinvestment,12.61443547529281
2022/09/01 00:26,71,804BB4EE0,804BB4EE0,4289354.93,INR,Reinvestment,50695.00336835635
2022/09/01 00:22,71,804A1BB70,804A1BB70,135759551.38,INR,Reinvestment,1604514.204772429
2022/09/01 00:01,71,804A30C60,804A1BB70,13844826012.59,INR,Cheque,163629150.02292845
2022/09/01 00:27,71,804A30C60,804A1BB70,426700.26,INR,Credit Card,5043.082577915401
2022/09/01 00:26,71,804A30C60,804A1BB70,15350933477.6,INR,ACH,181429524.26516646
2022/09/01 00:21,71,804A30C60,804A1BB70,836329955.29,INR,Wire,9884411.663849853
2022/09/01 00:26,71,804BBA900,804BBA900,4535.77,INR,Reinvestment,53.6073323799506
2022/09/01 00:05,312973,804BBB8C0,804BBA900,0.31,INR,Cheque,0.0036638262164493977
2022/09/01 00:29,71,804BBA6B0,804BBA6B0,1128.39,INR,Reinvestment,13.336209239933343
2022/09/01 00:13,71,804BBCED0,804BBCED0,471241.02,INR,Reinvestment,5569.50065594308
2022/09/01 00:28,71,804BBCC40,804BBCC40,20452345.18,INR,Reinvestment,241722.0595430854
2022/09/01 00:06,71,804BC03A0,804BC03A0,569.15,INR,Reinvestment,6.726666745458628
2022/09/01 00:11,71,804BC5280,804BC5280,5524797.86,INR,Reinvestment,65296.44916145655
2022/09/01 00:13,71,804BC9FD0,804BC9FD0,2847443710.75,INR,Reinvestment,33653351.346160665
2022/09/01 00:09,71,804BC95E0,804BC95E0,87099.39,INR,Reinvestment,1029.4097694153243
2022/09/01 00:15,71,804BD1770,804BD1770,39930432.45,INR,Reinvestment,471929.5653047476
2022/09/01 00:16,70,100428780,804BD5B40,733512.62,INR,Cheque,8669.234733072532
2022/09/01 00:16,70,100428780,804BD5B40,876094.66,INR,Credit Card,10354.382527094585
2022/09/01 00:09,70,100428780,804BD5B40,443009.89,INR,Cash,5235.842739123755
2022/09/01 00:10,71,804BCE9C0,804BCE9C0,27395340.31,INR,Reinvestment,323779.8904397773
2022/09/01 00:28,71,804BCEA10,804BCEA10,634827.35,INR,Reinvestment,7502.893831771282
2022/09/01 00:26,71,804BCE9C0,804BCE9C0,1744.01,INR,Reinvestment,20.61209535403198
2022/09/01 00:08,71,804BE4670,804BE4670,24546.74,INR,Reinvestment,290.1128694850551
2022/09/01 00:23,71,804BEACE0,804BEACE0,264824.09,INR,Reinvestment,3129.9014312559834
2022/09/01 00:01,71,804BFFF50,804BFFF50,209318.51,INR,Reinvestment,2473.8924016971787
2022/09/01 00:29,71,804BFFF50,804BFFF50,1202.71,INR,Reinvestment,14.214582028341468
2022/09/01 00:26,71,804C228A0,804C228A0,1064.54,INR,Reinvestment,12.58157922728723
2022/09/01 00:18,71,804C3FF60,804C3FF60,133043.11,INR,Reinvestment,1572.4091430192288
2022/09/01 00:19,71,804C3FF60,804C3FF60,1483.62,INR,Reinvestment,17.534599520156952
2022/09/01 00:14,71,804C47410,804C47410,1785.08,INR,Reinvestment,21.09749323374029
2022/09/01 00:15,71,804C1D360,804C1D360,1317205.55,INR,Reinvestment,15567.781375944025
2022/09/01 00:22,312985,804C44F00,804C3B7D0,0.09,INR,Cheque,0.0010636914821949863
2022/09/01 00:29,71,804C5D380,804C5D380,12266.45,INR,Reinvestment,144.97464868634103
2022/09/01 00:28,71,804C5EF10,804C5EF10,109961129.85,INR,Reinvestment,1299607.9688220206
2022/09/01 00:11,71,804C65A10,804C65A10,258226.44,INR,Reinvestment,3051.92516339483
2022/09/01 00:14,71,804C65A10,804C65A10,447.99,INR,Reinvestment,5.294701634539244
2022/09/01 00:18,71,804C6DBF0,804C6DBF0,1968296.81,INR,Reinvestment,23262.89501365071
2022/09/01 00:20,71,804C98080,804C98080,468.81,INR,Reinvestment,5.540768930753684
2022/09/01 00:00,71,804C9D4D0,804C9D4D0,1678.7,INR,Reinvestment,19.84020990178582
2022/09/01 00:26,71,804C70FB0,804C70FB0,3345707.79,INR,Reinvestment,39542.23197929347
2022/09/01 00:07,71,804CB4080,804CB4080,487086.07,INR,Reinvestment,5756.770041720343
2022/09/01 00:27,112064,804A858F0,804CBA620,4800260.26,INR,Cheque,56733.288343123226
2022/09/01 00:19,6,800047960,804CC1F30,436122.14,INR,Cheque,5154.4378390516595
2022/09/01 00:22,6,800047960,804CC1F30,109619.22,INR,Credit Card,1295.567006653981
2022/09/01 00:06,71,804CC27E0,804CC27E0,1191.75,INR,Reinvestment,14.085048043398611
2022/09/01 00:00,71,804CC8D90,804CC8D90,1674.18,INR,Reinvestment,19.786788951791138
2022/09/01 00:03,71,804C62090,804C62090,1631419.89,INR,Reinvestment,19281.416009738685
2022/09/01 00:17,71,804C6B6D0,804C6B6D0,8386513.06,INR,Reinvestment,99118.47230265567
2022/09/01 00:01,313151,804CCDEC0,804C62090,149158.51,INR,Cheque,1762.8737398210635
2022/09/01 00:12,313157,804CD2DA0,804CCBE90,0.31,INR,ACH,0.0036638262164493977
2022/09/01 00:19,71,804C6C6E0,804C6C6E0,229.48,INR,Reinvestment,2.712176903712283
2022/09/01 00:10,112497,804A813E0,804CDED90,20503.11,INR,Cheque,242.32203850563164
2022/09/01 00:04,71,804CDED90,804CDED90,594.95,INR,Reinvestment,7.031591637021191
2022/09/01 00:10,112497,804B2B710,804CEAAB0,250554.17,INR,Cheque,2961.2481828603845
2022/09/01 00:00,112497,804B2B710,804CEAAB0,192159.0,INR,Credit Card,2271.0876836345155
2022/09/01 00:08,112497,804B2B710,804CEAAB0,67542.01,INR,Cash,798.2651191925398
2022/09/01 00:24,112497,804B2B710,804CEAAB0,576.93,INR,ACH,6.81861696469726
2022/09/01 00:08,312674,804CEC7C0,804CEC160,1316848.66,INR,ACH,15563.56336646535
2022/09/01 00:05,71,804CEC160,804CEC160,945.13,INR,Reinvestment,11.170297006299418
2022/09/01 00:10,71,804CFAC80,804CFAC80,27322.37,INR,Reinvestment,322.9174693597759
2022/09/01 00:29,71,804D01D80,804D01D80,6030022.34,INR,Reinvestment,71267.59333892756
2022/09/01 00:02,71,804D416A0,804D416A0,151435.09,INR,Reinvestment,1789.780170427013
2022/09/01 00:16,71,804D416A0,804D416A0,1485.32,INR,Reinvestment,17.55469147037619
2022/09/01 00:21,71,804D4A860,804D4A860,117440.83,INR,Reinvestment,1388.009005921216
2022/09/01 00:07,71,804D4AB20,804D4AB20,1009.58,INR,Reinvestment,11.932018295493494
2022/09/01 00:14,71,804D62BD0,804D62BD0,1336489073.33,INR,Reinvestment,15795689.370531017
2022/09/01 00:15,71,804D625D0,804D625D0,586281.42,INR,Reinvestment,6929.139473590904
2022/09/01 00:01,71,804D628F0,804D628F0,431.65,INR,Reinvestment,5.10158253654962
2022/09/01 00:20,71,804D56F50,804D56F50,1221101.72,INR,Reinvestment,14431.949982862747
2022/09/01 00:14,71,804D56330,804D56330,512.5,INR,Reinvestment,6.057132051388117
2022/09/01 00:10,71,804D73F40,804D73F40,5187847.1,INR,Reinvestment,61314.09745777735
2022/09/01 00:17,71,804D73F40,804D73F40,1081.41,INR,Reinvestment,12.78096228622756
2022/09/01 00:22,71,804C167F0,804C167F0,850800.17,INR,Reinvestment,10055.432154211627
2022/09/01 00:13,312630,804C17CA0,804D023E0,2208.72,INR,ACH,26.10440722837456
2022/09/01 00:26,71,804D023E0,804D023E0,24203.98,INR,Reinvestment,286.0618595690867
2022/09/01 00:27,71,804C167F0,804C167F0,545.33,INR,Reinvestment,6.445143066504356
2022/09/01 00:18,312968,804D76BB0,804D77670,0.04,INR,Cheque,0.0004727517698644384
2022/09/01 00:19,71,804D82520,804D82520,10901.01,INR,Reinvestment,128.83679427024853
2022/09/01 00:18,71,804D7F7D0,804D7F7D0,440326.51,INR,Reinvestment,5204.128423018284
2022/09/01 00:06,71,804D79BE0,804D79BE0,1239.81,INR,Reinvestment,14.653059294890733
2022/09/01 00:17,71,804D8B550,804D8B550,1810.02,INR,Reinvestment,21.39225396225077
2022/09/01 00:28,71,804D94000,804D94000,5736.58,INR,Reinvestment,67.7994586992235
2022/09/01 00:18,71,804D94000,804D94000,1246.22,INR,Reinvestment,14.728817766011511
2022/09/01 00:24,71,804D94BE0,804D94BE0,458.83,INR,Reinvestment,5.422817364172507
2022/09/01 00:22,71,804DACB20,804DACB20,32868.16,INR,Reinvestment,388.46202030468856
2022/09/01 00:03,71,804DACB20,804DACB20,1130.55,INR,Reinvestment,13.36173783550602
2022/09/01 00:18,71,804DB49F0,804DB49F0,20167112.11,INR,Reinvestment,238350.94857642622
2022/09/01 00:13,71,804DB7940,804DB7940,13700262.88,INR,Reinvestment,161920.5881032017
2022/09/01 00:28,71,804DBE790,804DBE790,517.94,INR,Reinvestment,6.121426292089681
2022/09/01 00:11,71,804DBE150,804DBE150,115976.09,INR,Reinvestment,1370.697545236435
2022/09/01 00:00,71,804DBE150,804DBE150,718.47,INR,Reinvestment,8.491449102362576
